cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1137546.0,270078.0,75084236.86,75.08
1137553.0,176462.0,49058103.98,49.06
1137694.0,5809.0,1614956.91,1.61
1137702.0,424.0,117876.01,0.12
1137710.0,2661.0,739783.15,0.74
1137561.0,17199.0,4781484.57,4.78
1137736.0,183973.0,51146232.97,51.15
1137579.0,311417.0,86576869.61,86.58
1137728.0,80222.0,22302474.28,22.3
1139070.0,15645.0,4349457.88,4.35
1139088.0,23442.0,6517097.58,6.52
1139096.0,4229.0,1175701.97,1.18
1137744.0,76302.0,21212677.23,21.21
1140334.0,22308.0,6201834.86,6.2
1140201.0,4083.0,1135112.59,1.14
1129063.0,35215.0,9790102.86,9.79
1128966.0,314978.0,87566861.27,87.57
1129022.0,137746.0,38294690.02,38.29
1129055.0,61284.0,17037531.28,17.04
1128982.0,1460045.0,405906310.81,405.91
1112838.0,7881.0,2190992.49,2.19
1129634.0,12927.0,3593828.19,3.59
1122076.0,4760.0,1323324.99,1.32
1129642.0,8665.0,2408951.9,2.41
1116102.0,153.0,42535.45,0.04
1116094.0,1797.0,499582.99,0.5
1101815.0,8752.0,2433138.73,2.43
1116086.0,144389.0,40141506.81,40.14
1114644.0,5770.0,1604114.54,1.6
1114974.0,11734.0,3262162.91,3.26
1119114.0,7947.0,2209341.12,2.21
